"mun";"year";"transfer";"fpm";"codibge";"siafi"
"Lagoa de Dentro";"2015";"FPM";"5917452,85";"2508208";"2065"
"Lagoa de Dentro";"2016";"FPM";"6884603,08";"2508208";"2065"
"Lagoa de Dentro";"2017";"FPM";"6667691,08";"2508208";"2065"
"Lagoa de Dentro";"2018";"FPM";"7114641,90";"2508208";"2065"
"Lagoa Seca";"2012";"FPM";"11180001,47";"2508307";"2067"
"Lagoa Seca";"2013";"FPM";"11985633,18";"2508307";"2067"
"Lagoa Seca";"2014";"FPM";"12964864,79";"2508307";"2067"
"Lagoa Seca";"2015";"FPM";"13807389,58";"2508307";"2067"
"Lagoa Seca";"2016";"FPM";"16064073,38";"2508307";"2067"
"Lagoa Seca";"2017";"FPM";"15557945,52";"2508307";"2067"
"Lagoa Seca";"2018";"FPM";"16600830,70";"2508307";"2067"
"Lastro";"2012";"FPM";"4791429,37";"2508406";"2069"
"Lastro";"2013";"FPM";"5136700,09";"2508406";"2069"
"Lastro";"2014";"FPM";"5556370,74";"2508406";"2069"
"Lastro";"2015";"FPM";"5917452,85";"2508406";"2069"
"Lastro";"2016";"FPM";"6884603,08";"2508406";"2069"
"Lastro";"2017";"FPM";"6667691,08";"2508406";"2069"
"Lastro";"2018";"FPM";"7114641,90";"2508406";"2069"
"Livramento";"2012";"FPM";"4791429,37";"2508505";"2071"
"Livramento";"2013";"FPM";"5136700,09";"2508505";"2071"
"Livramento";"2014";"FPM";"5556370,74";"2508505";"2071"
"Livramento";"2015";"FPM";"5917452,85";"2508505";"2071"
"Livramento";"2016";"FPM";"6884603,08";"2508505";"2071"
"Livramento";"2017";"FPM";"6667691,08";"2508505";"2071"
"Livramento";"2018";"FPM";"7114641,90";"2508505";"2071"
"Logradouro";"2012";"FPM";"4791429,37";"2508554";"482"
"Logradouro";"2013";"FPM";"5136700,09";"2508554";"482"
"Logradouro";"2014";"FPM";"5556370,74";"2508554";"482"
"Logradouro";"2015";"FPM";"5917452,85";"2508554";"482"
"Logradouro";"2016";"FPM";"6884603,08";"2508554";"482"
"Logradouro";"2017";"FPM";"6667691,08";"2508554";"482"
"Logradouro";"2018";"FPM";"7114641,90";"2508554";"482"
"Lucena";"2012";"FPM";"6388572,46";"2508604";"2073"
"Lucena";"2013";"FPM";"6848933,39";"2508604";"2073"
"Lucena";"2014";"FPM";"7408494,30";"2508604";"2073"
"Lucena";"2015";"FPM";"7889937,10";"2508604";"2073"
"Lucena";"2016";"FPM";"9179470,66";"2508604";"2073"
"Lucena";"2017";"FPM";"8890254,78";"2508604";"2073"
"Lucena";"2018";"FPM";"9486189,06";"2508604";"2073"
"Mãe DÁgua";"2012";"FPM";"4791429,37";"2508703";"2075"
"Mãe DÁgua";"2013";"FPM";"5136700,09";"2508703";"2075"
"Mãe DÁgua";"2014";"FPM";"5556370,74";"2508703";"2075"
"Mãe DÁgua";"2015";"FPM";"5917452,85";"2508703";"2075"
"Mãe DÁgua";"2016";"FPM";"6884603,08";"2508703";"2075"
"Mãe DÁgua";"2017";"FPM";"6667691,08";"2508703";"2075"
"Mãe DÁgua";"2018";"FPM";"7114641,90";"2508703";"2075"
"Malta";"2012";"FPM";"4791429,37";"2508802";"2077"
"Malta";"2013";"FPM";"5136700,09";"2508802";"2077"
"Malta";"2014";"FPM";"5556370,74";"2508802";"2077"
"Malta";"2015";"FPM";"5917452,85";"2508802";"2077"
"Malta";"2016";"FPM";"6884603,08";"2508802";"2077"
"Malta";"2017";"FPM";"6667691,08";"2508802";"2077"
"Malta";"2018";"FPM";"7114641,90";"2508802";"2077"
"Mamanguape";"2012";"FPM";"14374287,51";"2508901";"2079"
"Mamanguape";"2013";"FPM";"15410099,79";"2508901";"2079"
"Mamanguape";"2014";"FPM";"16669111,76";"2508901";"2079"
"Mamanguape";"2015";"FPM";"17752357,95";"2508901";"2079"
"Mamanguape";"2016";"FPM";"22948676,06";"2508901";"2079"
"Mamanguape";"2017";"FPM";"22225636,28";"2508901";"2079"
"Mamanguape";"2018";"FPM";"23715472,22";"2508901";"2079"
"Manaíra";"2012";"FPM";"6388572,46";"2509008";"2081"
"Manaíra";"2013";"FPM";"6848933,39";"2509008";"2081"
"Manaíra";"2014";"FPM";"7408494,30";"2509008";"2081"
"Manaíra";"2015";"FPM";"7889937,10";"2509008";"2081"
"Manaíra";"2016";"FPM";"9179470,66";"2509008";"2081"
"Manaíra";"2017";"FPM";"8890254,78";"2509008";"2081"
"Manaíra";"2018";"FPM";"9486189,06";"2509008";"2081"
"Marcação";"2012";"FPM";"4791429,37";"2509057";"484"
"Marcação";"2013";"FPM";"5136700,09";"2509057";"484"
"Marcação";"2014";"FPM";"5556370,74";"2509057";"484"
"Marcação";"2015";"FPM";"5917452,85";"2509057";"484"
"Marcação";"2016";"FPM";"6884603,08";"2509057";"484"
"Marcação";"2017";"FPM";"6667691,08";"2509057";"484"
"Marcação";"2018";"FPM";"7114641,90";"2509057";"484"
"Mari";"2012";"FPM";"9582858,49";"2509107";"2083"
"Mari";"2013";"FPM";"10273399,92";"2509107";"2083"
"Mari";"2014";"FPM";"11112741,28";"2509107";"2083"
"Mari";"2015";"FPM";"11834905,39";"2509107";"2083"
"Mari";"2016";"FPM";"13769205,80";"2509107";"2083"
"Mari";"2017";"FPM";"13335381,92";"2509107";"2083"
"Mari";"2018";"FPM";"14229283,50";"2509107";"2083"
"Marizópolis";"2012";"FPM";"4791429,37";"2509156";"486"
"Marizópolis";"2013";"FPM";"5136700,09";"2509156";"486"
"Marizópolis";"2014";"FPM";"5556370,74";"2509156";"486"
"Marizópolis";"2015";"FPM";"5917452,85";"2509156";"486"
"Marizópolis";"2016";"FPM";"6884603,08";"2509156";"486"
"Marizópolis";"2017";"FPM";"6667691,08";"2509156";"486"
"Marizópolis";"2018";"FPM";"7114641,90";"2509156";"486"
"Massaranduba";"2012";"FPM";"6388572,46";"2509206";"2085"
"Massaranduba";"2013";"FPM";"6848933,39";"2509206";"2085"
"Massaranduba";"2014";"FPM";"7408494,30";"2509206";"2085"
"Massaranduba";"2015";"FPM";"7889937,10";"2509206";"2085"
"Massaranduba";"2016";"FPM";"11474338,21";"2509206";"2085"
"Massaranduba";"2017";"FPM";"11112818,31";"2509206";"2085"
"Massaranduba";"2018";"FPM";"11857736,19";"2509206";"2085"
"Mataraca";"2012";"FPM";"4791429,37";"2509305";"2087"
"Mataraca";"2013";"FPM";"5136700,09";"2509305";"2087"
"Mataraca";"2014";"FPM";"5556370,74";"2509305";"2087"
"Mataraca";"2015";"FPM";"5917452,85";"2509305";"2087"
"Mataraca";"2016";"FPM";"6884603,08";"2509305";"2087"
"Mataraca";"2017";"FPM";"6667691,08";"2509305";"2087"
"Mataraca";"2018";"FPM";"7114641,90";"2509305";"2087"
"Matinhas";"2012";"FPM";"4791429,37";"2509339";"488"
"Matinhas";"2013";"FPM";"5136700,09";"2509339";"488"
"Matinhas";"2014";"FPM";"5556370,74";"2509339";"488"
"Matinhas";"2015";"FPM";"5917452,85";"2509339";"488"
"Matinhas";"2016";"FPM";"6884603,08";"2509339";"488"
"Matinhas";"2017";"FPM";"6667691,08";"2509339";"488"
"Matinhas";"2018";"FPM";"7114641,90";"2509339";"488"
"Mato Grosso";"2012";"FPM";"4791429,37";"2509370";"490"
"Mato Grosso";"2013";"FPM";"5136700,09";"2509370";"490"
"Mato Grosso";"2014";"FPM";"5556370,74";"2509370";"490"
"Mato Grosso";"2015";"FPM";"5917452,85";"2509370";"490"
"Mato Grosso";"2016";"FPM";"6884603,08";"2509370";"490"
"Mato Grosso";"2017";"FPM";"6667691,08";"2509370";"490"
"Mato Grosso";"2018";"FPM";"7114641,90";"2509370";"490"
"Maturéia";"2012";"FPM";"4791429,37";"2509396";"492"
"Maturéia";"2013";"FPM";"5136700,09";"2509396";"492"
"Maturéia";"2014";"FPM";"5556370,74";"2509396";"492"
"Maturéia";"2015";"FPM";"5917452,85";"2509396";"492"
"Maturéia";"2016";"FPM";"6884603,08";"2509396";"492"
"Maturéia";"2017";"FPM";"6667691,08";"2509396";"492"
"Maturéia";"2018";"FPM";"7114641,90";"2509396";"492"
"Mogeiro";"2012";"FPM";"6388572,46";"2509404";"2089"
"Mogeiro";"2013";"FPM";"6848933,39";"2509404";"2089"
"Mogeiro";"2014";"FPM";"7408494,30";"2509404";"2089"
"Mogeiro";"2015";"FPM";"7889937,10";"2509404";"2089"
"Mogeiro";"2016";"FPM";"9179470,66";"2509404";"2089"
"Mogeiro";"2017";"FPM";"8890254,78";"2509404";"2089"
"Mogeiro";"2018";"FPM";"9486189,06";"2509404";"2089"
"Montadas";"2012";"FPM";"4791429,37";"2509503";"2091"
"Montadas";"2013";"FPM";"5136700,09";"2509503";"2091"
"Montadas";"2014";"FPM";"5556370,74";"2509503";"2091"
"Montadas";"2015";"FPM";"5917452,85";"2509503";"2091"
"Montadas";"2016";"FPM";"6884603,08";"2509503";"2091"
"Montadas";"2017";"FPM";"6667691,08";"2509503";"2091"
"Montadas";"2018";"FPM";"7114641,90";"2509503";"2091"
"Monte Horebe";"2012";"FPM";"4791429,37";"2509602";"2093"
"Monte Horebe";"2013";"FPM";"5136700,09";"2509602";"2093"
"Monte Horebe";"2014";"FPM";"5556370,74";"2509602";"2093"
"Monte Horebe";"2015";"FPM";"5917452,85";"2509602";"2093"
"Monte Horebe";"2016";"FPM";"6884603,08";"2509602";"2093"
"Monte Horebe";"2017";"FPM";"6667691,08";"2509602";"2093"
"Monte Horebe";"2018";"FPM";"7114641,90";"2509602";"2093"
"Monteiro";"2012";"FPM";"12777144,57";"2509701";"2095"
"Monteiro";"2013";"FPM";"13697866,48";"2509701";"2095"
"Monteiro";"2014";"FPM";"14816988,22";"2509701";"2095"
"Monteiro";"2015";"FPM";"15779873,78";"2509701";"2095"
"Monteiro";"2016";"FPM";"18358940,94";"2509701";"2095"
"Monteiro";"2017";"FPM";"17780509,10";"2509701";"2095"
"Monteiro";"2018";"FPM";"18972377,93";"2509701";"2095"
"Mulungu";"2012";"FPM";"4791429,37";"2509800";"2097"
"Mulungu";"2013";"FPM";"5136700,09";"2509800";"2097"
"Mulungu";"2014";"FPM";"5556370,74";"2509800";"2097"
"Mulungu";"2015";"FPM";"5917452,85";"2509800";"2097"
"Mulungu";"2016";"FPM";"6884603,08";"2509800";"2097"
"Mulungu";"2017";"FPM";"6667691,08";"2509800";"2097"
"Mulungu";"2018";"FPM";"7114641,90";"2509800";"2097"
"Natuba";"2012";"FPM";"6388572,46";"2509909";"2099"
"Natuba";"2013";"FPM";"6848933,39";"2509909";"2099"
"Natuba";"2014";"FPM";"7408494,30";"2509909";"2099"
"Natuba";"2015";"FPM";"7889937,10";"2509909";"2099"
"Natuba";"2016";"FPM";"9179470,66";"2509909";"2099"
"Natuba";"2017";"FPM";"8890254,78";"2509909";"2099"
"Natuba";"2018";"FPM";"9486189,06";"2509909";"2099"
"Nazarezinho";"2012";"FPM";"4791429,37";"2510006";"2101"
"Nazarezinho";"2013";"FPM";"5136700,09";"2510006";"2101"
"Nazarezinho";"2014";"FPM";"5556370,74";"2510006";"2101"
"Nazarezinho";"2015";"FPM";"5917452,85";"2510006";"2101"
"Nazarezinho";"2016";"FPM";"6884603,08";"2510006";"2101"
"Nazarezinho";"2017";"FPM";"6667691,08";"2510006";"2101"
"Nazarezinho";"2018";"FPM";"7114641,90";"2510006";"2101"
"Nova Floresta";"2012";"FPM";"6388572,46";"2510105";"2103"
"Nova Floresta";"2013";"FPM";"6848933,39";"2510105";"2103"
"Nova Floresta";"2014";"FPM";"7408494,30";"2510105";"2103"
"Nova Floresta";"2015";"FPM";"7889937,10";"2510105";"2103"
"Nova Floresta";"2016";"FPM";"9179470,66";"2510105";"2103"
"Nova Floresta";"2017";"FPM";"8890254,78";"2510105";"2103"
"Nova Floresta";"2018";"FPM";"9486189,06";"2510105";"2103"
"Nova Olinda";"2012";"FPM";"4791429,37";"2510204";"2105"
"Nova Olinda";"2013";"FPM";"5136700,09";"2510204";"2105"
"Nova Olinda";"2014";"FPM";"5556370,74";"2510204";"2105"
"Nova Olinda";"2015";"FPM";"5917452,85";"2510204";"2105"
"Nova Olinda";"2016";"FPM";"6884603,08";"2510204";"2105"
"Nova Olinda";"2017";"FPM";"6667691,08";"2510204";"2105"
"Nova Olinda";"2018";"FPM";"7114641,90";"2510204";"2105"
"Nova Palmeira";"2012";"FPM";"4791429,37";"2510303";"2107"
"Nova Palmeira";"2013";"FPM";"5136700,09";"2510303";"2107"
"Nova Palmeira";"2014";"FPM";"5556370,74";"2510303";"2107"
"Nova Palmeira";"2015";"FPM";"5917452,85";"2510303";"2107"
"Nova Palmeira";"2016";"FPM";"6884603,08";"2510303";"2107"
"Nova Palmeira";"2017";"FPM";"6667691,08";"2510303";"2107"
"Nova Palmeira";"2018";"FPM";"7114641,90";"2510303";"2107"
"Olho DÁgua";"2012";"FPM";"4791429,37";"2510402";"2109"
"Olho DÁgua";"2013";"FPM";"5136700,09";"2510402";"2109"
"Olho DÁgua";"2014";"FPM";"5556370,74";"2510402";"2109"
"Olho DÁgua";"2015";"FPM";"5917452,85";"2510402";"2109"
"Olho DÁgua";"2016";"FPM";"6884603,08";"2510402";"2109"
"Olho DÁgua";"2017";"FPM";"6667691,08";"2510402";"2109"
"Olho DÁgua";"2018";"FPM";"7114641,90";"2510402";"2109"
"Olivedos";"2012";"FPM";"4791429,37";"2510501";"2111"
"Olivedos";"2013";"FPM";"5136700,09";"2510501";"2111"
"Olivedos";"2014";"FPM";"5556370,74";"2510501";"2111"
"Olivedos";"2015";"FPM";"5917452,85";"2510501";"2111"
"Olivedos";"2016";"FPM";"6884603,08";"2510501";"2111"
"Olivedos";"2017";"FPM";"6667691,08";"2510501";"2111"
"Olivedos";"2018";"FPM";"7114641,90";"2510501";"2111"
"Ouro Velho";"2012";"FPM";"4791429,37";"2510600";"2113"
"Ouro Velho";"2013";"FPM";"5136700,09";"2510600";"2113"
"Ouro Velho";"2014";"FPM";"5556370,74";"2510600";"2113"
"Ouro Velho";"2015";"FPM";"5917452,85";"2510600";"2113"
"Ouro Velho";"2016";"FPM";"6884603,08";"2510600";"2113"
"Ouro Velho";"2017";"FPM";"6667691,08";"2510600";"2113"
"Ouro Velho";"2018";"FPM";"7114641,90";"2510600";"2113"
"Parari";"2012";"FPM";"4791429,37";"2510659";"494"
"Parari";"2013";"FPM";"5136700,09";"2510659";"494"
"Parari";"2014";"FPM";"5556370,74";"2510659";"494"
"Parari";"2015";"FPM";"5917452,85";"2510659";"494"
"Parari";"2016";"FPM";"6884603,08";"2510659";"494"
"Parari";"2017";"FPM";"6667691,08";"2510659";"494"
"Parari";"2018";"FPM";"7114641,90";"2510659";"494"
"Passagem";"2012";"FPM";"4791429,37";"2510709";"2115"
"Passagem";"2013";"FPM";"5136700,09";"2510709";"2115"
"Passagem";"2014";"FPM";"5556370,74";"2510709";"2115"
"Passagem";"2015";"FPM";"5917452,85";"2510709";"2115"
"Passagem";"2016";"FPM";"6884603,08";"2510709";"2115"
"Passagem";"2017";"FPM";"6667691,08";"2510709";"2115"
"Passagem";"2018";"FPM";"7114641,90";"2510709";"2115"
"Patos";"2012";"FPM";"23957145,68";"2510808";"2117"
"Patos";"2013";"FPM";"27395732,64";"2510808";"2117"
"Patos";"2014";"FPM";"29633976,26";"2510808";"2117"
"Patos";"2015";"FPM";"31559747,27";"2510808";"2117"
"Patos";"2016";"FPM";"36717881,65";"2510808";"2117"
"Patos";"2017";"FPM";"35561017,89";"2510808";"2117"
"Patos";"2018";"FPM";"37944755,39";"2510808";"2117"
"Paulista";"2012";"FPM";"6388572,46";"2510907";"2119"
"Paulista";"2013";"FPM";"6848933,39";"2510907";"2119"
"Paulista";"2014";"FPM";"7408494,30";"2510907";"2119"
"Paulista";"2015";"FPM";"7889937,10";"2510907";"2119"
"Paulista";"2016";"FPM";"9179470,66";"2510907";"2119"
"Paulista";"2017";"FPM";"8890254,78";"2510907";"2119"
"Paulista";"2018";"FPM";"9486189,06";"2510907";"2119"
"Pedra Branca";"2012";"FPM";"4791429,37";"2511004";"2121"
"Pedra Branca";"2013";"FPM";"5136700,09";"2511004";"2121"
"Pedra Branca";"2014";"FPM";"5556370,74";"2511004";"2121"
"Pedra Branca";"2015";"FPM";"5917452,85";"2511004";"2121"
"Pedra Branca";"2016";"FPM";"6884603,08";"2511004";"2121"
"Pedra Branca";"2017";"FPM";"6667691,08";"2511004";"2121"
"Pedra Branca";"2018";"FPM";"7114641,90";"2511004";"2121"
"Pedra Lavrada";"2012";"FPM";"4791429,37";"2511103";"2123"
"Pedra Lavrada";"2013";"FPM";"5136700,09";"2511103";"2123"
"Pedra Lavrada";"2014";"FPM";"5556370,74";"2511103";"2123"
"Pedra Lavrada";"2015";"FPM";"5917452,85";"2511103";"2123"
"Pedra Lavrada";"2016";"FPM";"6884603,08";"2511103";"2123"
"Pedra Lavrada";"2017";"FPM";"6667691,08";"2511103";"2123"
"Pedra Lavrada";"2018";"FPM";"7114641,90";"2511103";"2123"
"Pedras de Fogo";"2012";"FPM";"11180001,47";"2511202";"2125"
"Pedras de Fogo";"2013";"FPM";"11985633,18";"2511202";"2125"
"Pedras de Fogo";"2014";"FPM";"12964864,79";"2511202";"2125"
"Pedras de Fogo";"2015";"FPM";"13807389,58";"2511202";"2125"
"Pedras de Fogo";"2016";"FPM";"16064073,38";"2511202";"2125"
"Pedras de Fogo";"2017";"FPM";"15557945,52";"2511202";"2125"
"Pedras de Fogo";"2018";"FPM";"16600830,70";"2511202";"2125"
"Pedro Régio";"2012";"FPM";"4791429,37";"2512721";"500"
"Pedro Régio";"2013";"FPM";"5136700,09";"2512721";"500"
"Pedro Régio";"2014";"FPM";"5556370,74";"2512721";"500"
"Pedro Régio";"2015";"FPM";"5917452,85";"2512721";"500"
"Pedro Régio";"2016";"FPM";"6884603,08";"2512721";"500"
"Pedro Régio";"2017";"FPM";"6667691,08";"2512721";"500"
"Pedro Régio";"2018";"FPM";"7114641,90";"2512721";"500"
"Piancó";"2012";"FPM";"7985715,42";"2511301";"2127"
"Piancó";"2013";"FPM";"8561166,61";"2511301";"2127"
"Piancó";"2014";"FPM";"9260617,80";"2511301";"2127"
"Piancó";"2015";"FPM";"9862421,26";"2511301";"2127"
"Piancó";"2016";"FPM";"11474338,21";"2511301";"2127"
"Piancó";"2017";"FPM";"11112818,31";"2511301";"2127"
"Piancó";"2018";"FPM";"11857736,19";"2511301";"2127"
"Picuí";"2012";"FPM";"9582858,49";"2511400";"2129"
"Picuí";"2013";"FPM";"10273399,92";"2511400";"2129"
"Picuí";"2014";"FPM";"11112741,28";"2511400";"2129"
"Picuí";"2015";"FPM";"11834905,39";"2511400";"2129"
"Picuí";"2016";"FPM";"13769205,80";"2511400";"2129"
"Picuí";"2017";"FPM";"13335381,92";"2511400";"2129"
"Picuí";"2018";"FPM";"14229283,50";"2511400";"2129"
"Pilar";"2012";"FPM";"6388572,46";"2511509";"2131"
"Pilar";"2013";"FPM";"6848933,39";"2511509";"2131"
"Pilar";"2014";"FPM";"7408494,30";"2511509";"2131"
"Pilar";"2015";"FPM";"7889937,10";"2511509";"2131"
"Pilar";"2016";"FPM";"9179470,66";"2511509";"2131"
"Pilar";"2017";"FPM";"8890254,78";"2511509";"2131"
"Pilar";"2018";"FPM";"9486189,06";"2511509";"2131"
"Pilões";"2012";"FPM";"4791429,37";"2511608";"2133"
"Pilões";"2013";"FPM";"5136700,09";"2511608";"2133"
"Pilões";"2014";"FPM";"5556370,74";"2511608";"2133"
"Pilões";"2015";"FPM";"5917452,85";"2511608";"2133"
"Pilões";"2016";"FPM";"6884603,08";"2511608";"2133"
"Pilões";"2017";"FPM";"6667691,08";"2511608";"2133"
"Pilões";"2018";"FPM";"7114641,90";"2511608";"2133"
"Pilõezinhos";"2012";"FPM";"4791429,37";"2511707";"2135"
"Pilõezinhos";"2013";"FPM";"5136700,09";"2511707";"2135"
"Pilõezinhos";"2014";"FPM";"5556370,74";"2511707";"2135"
"Pilõezinhos";"2015";"FPM";"5917452,85";"2511707";"2135"
"Pilõezinhos";"2016";"FPM";"6884603,08";"2511707";"2135"
"Pilõezinhos";"2017";"FPM";"6667691,08";"2511707";"2135"
"Pilõezinhos";"2018";"FPM";"7114641,90";"2511707";"2135"
"Pirpirituba";"2012";"FPM";"6388572,46";"2511806";"2137"
"Pirpirituba";"2013";"FPM";"6848933,39";"2511806";"2137"
"Pirpirituba";"2014";"FPM";"7408494,30";"2511806";"2137"
"Pirpirituba";"2015";"FPM";"7889937,10";"2511806";"2137"
"Pirpirituba";"2016";"FPM";"9179470,66";"2511806";"2137"
"Pirpirituba";"2017";"FPM";"8890254,78";"2511806";"2137"
"Pirpirituba";"2018";"FPM";"9486189,06";"2511806";"2137"
"Pitimbu";"2012";"FPM";"9582858,49";"2511905";"2139"
"Pitimbu";"2013";"FPM";"10273399,92";"2511905";"2139"
"Pitimbu";"2014";"FPM";"11112741,28";"2511905";"2139"
"Pitimbu";"2015";"FPM";"11834905,39";"2511905";"2139"
"Pitimbu";"2016";"FPM";"13769205,80";"2511905";"2139"
"Pitimbu";"2017";"FPM";"13335381,92";"2511905";"2139"
"Pitimbu";"2018";"FPM";"14229283,50";"2511905";"2139"
"Pocinhos";"2012";"FPM";"9582858,49";"2512002";"2141"
"Pocinhos";"2013";"FPM";"10273399,92";"2512002";"2141"
"Pocinhos";"2014";"FPM";"11112741,28";"2512002";"2141"
"Pocinhos";"2015";"FPM";"11834905,39";"2512002";"2141"
"Pocinhos";"2016";"FPM";"13769205,80";"2512002";"2141"
"Pocinhos";"2017";"FPM";"13335381,92";"2512002";"2141"
"Pocinhos";"2018";"FPM";"14229283,50";"2512002";"2141"
"Poço Dantas";"2012";"FPM";"4791429,37";"2512036";"496"
"Poço Dantas";"2013";"FPM";"5136700,09";"2512036";"496"
"Poço Dantas";"2014";"FPM";"5556370,74";"2512036";"496"
"Poço Dantas";"2015";"FPM";"5917452,85";"2512036";"496"
"Poço Dantas";"2016";"FPM";"6884603,08";"2512036";"496"
"Poço Dantas";"2017";"FPM";"6667691,08";"2512036";"496"
"Poço Dantas";"2018";"FPM";"7114641,90";"2512036";"496"
"Poço de José de Moura";"2012";"FPM";"4791429,37";"2512077";"498"
"Poço de José de Moura";"2013";"FPM";"5136700,09";"2512077";"498"
"Poço de José de Moura";"2014";"FPM";"5556370,74";"2512077";"498"
"Poço de José de Moura";"2015";"FPM";"5917452,85";"2512077";"498"
"Poço de José de Moura";"2016";"FPM";"6884603,08";"2512077";"498"
"Poço de José de Moura";"2017";"FPM";"6667691,08";"2512077";"498"
"Poço de José de Moura";"2018";"FPM";"7114641,90";"2512077";"498"
"Pombal";"2012";"FPM";"12777144,57";"2512101";"2143"
"Pombal";"2013";"FPM";"13697866,48";"2512101";"2143"
"Pombal";"2014";"FPM";"14816988,22";"2512101";"2143"
"Pombal";"2015";"FPM";"15779873,78";"2512101";"2143"
"Pombal";"2016";"FPM";"18358940,94";"2512101";"2143"
"Pombal";"2017";"FPM";"17780509,10";"2512101";"2143"
"Pombal";"2018";"FPM";"18972377,93";"2512101";"2143"
"Prata";"2012";"FPM";"4791429,37";"2512200";"2145"
"Prata";"2013";"FPM";"5136700,09";"2512200";"2145"
"Prata";"2014";"FPM";"5556370,74";"2512200";"2145"
"Prata";"2015";"FPM";"5917452,85";"2512200";"2145"
"Prata";"2016";"FPM";"6884603,08";"2512200";"2145"
"Prata";"2017";"FPM";"6667691,08";"2512200";"2145"
"Prata";"2018";"FPM";"7114641,90";"2512200";"2145"
"Princesa Isabel";"2012";"FPM";"9582858,49";"2512309";"2147"
"Princesa Isabel";"2013";"FPM";"10273399,92";"2512309";"2147"
"Princesa Isabel";"2014";"FPM";"11112741,28";"2512309";"2147"
"Princesa Isabel";"2015";"FPM";"11834905,39";"2512309";"2147"
"Princesa Isabel";"2016";"FPM";"13769205,80";"2512309";"2147"
"Princesa Isabel";"2017";"FPM";"13335381,92";"2512309";"2147"
"Princesa Isabel";"2018";"FPM";"14229283,50";"2512309";"2147"
"Puxinanã";"2012";"FPM";"6388572,46";"2512408";"2149"
"Puxinanã";"2013";"FPM";"6848933,39";"2512408";"2149"
"Puxinanã";"2014";"FPM";"7408494,30";"2512408";"2149"
"Puxinanã";"2015";"FPM";"7889937,10";"2512408";"2149"
"Puxinanã";"2016";"FPM";"9179470,66";"2512408";"2149"
"Puxinanã";"2017";"FPM";"11112818,31";"2512408";"2149"
"Puxinanã";"2018";"FPM";"11857736,19";"2512408";"2149"
"Queimadas";"2012";"FPM";"14374287,51";"2512507";"2151"
"Queimadas";"2013";"FPM";"15410099,79";"2512507";"2151"
"Queimadas";"2014";"FPM";"16669111,76";"2512507";"2151"
"Queimadas";"2015";"FPM";"17752357,95";"2512507";"2151"
"Queimadas";"2016";"FPM";"20653808,55";"2512507";"2151"
"Queimadas";"2017";"FPM";"20003072,73";"2512507";"2151"
"Queimadas";"2018";"FPM";"23715472,22";"2512507";"2151"
"Quixabá";"2012";"FPM";"4791429,37";"2512606";"2153"
"Quixabá";"2013";"FPM";"5136700,09";"2512606";"2153"
"Quixabá";"2014";"FPM";"5556370,74";"2512606";"2153"
"Quixabá";"2015";"FPM";"5917452,85";"2512606";"2153"
"Quixabá";"2016";"FPM";"6884603,08";"2512606";"2153"
"Quixabá";"2017";"FPM";"6667691,08";"2512606";"2153"
"Quixabá";"2018";"FPM";"7114641,90";"2512606";"2153"
"Remígio";"2012";"FPM";"9582858,49";"2512705";"2155"
"Remígio";"2013";"FPM";"10273399,92";"2512705";"2155"
"Remígio";"2014";"FPM";"11112741,28";"2512705";"2155"
"Remígio";"2015";"FPM";"11834905,39";"2512705";"2155"
"Remígio";"2016";"FPM";"13769205,80";"2512705";"2155"
"Remígio";"2017";"FPM";"13335381,92";"2512705";"2155"
"Remígio";"2018";"FPM";"14229283,50";"2512705";"2155"
"Riachão";"2012";"FPM";"4791429,37";"2512747";"502"
"Riachão";"2013";"FPM";"5136700,09";"2512747";"502"
"Riachão";"2014";"FPM";"5556370,74";"2512747";"502"
