codibge,UF,own_2011,own_2012,own_2013,own_2014,own_2015,own_2016,own_2017,own_2018,own_2019
350900,SP,67864422.49,66771262.52,67961819.48,64765231.05,65402369.17,60476291.36,68786300.31,73038938.15,80965751.33
350910,SP,1702479.87,2162591.75,1499494.75,2431485.66,2713652.37,2491945.46,2802967.43,2285795.51,2338972.41
350920,SP,97269065.05,107214792.29,120779070.24,135050940.07,111064544.61,90461616.69,97797217.48,111248167.07,138174610.26
350925,SP,11738402.98,13901074.27,16551471.49,14727990.02,12239885.49,12609001.57,15190602.72,14084042.09,14495697.81
350930,SP,1346665.16,1612957.74,1357347.01,1280235.77,1131538.34,1215434.55,1448614.87,1169990.16,1315941.00
350940,SP,5397899.90,4883994.75,4986872.86,5117675.73,4848430.13,4274893.98,5183457.14,5986758.46,6594544.62
350945,SP,1424504.92,1130269.13,1040801.20,1764154.80,1103219.02,993812.94,1279120.16,1513518.95,1273227.79
350950,SP,1650305146.41,1645696538.71,1764907807.94,1902721583.69,1743457821.06,1687295111.44,1641515226.64,1969575669.19,2426860873.71
350960,SP,36391540.37,36145917.68,35415026.80,40405404.43,38975309.91,33246954.15,35249540.37,43290016.52,45221187.00
350970,SP,59341515.51,61879054.40,61175129.54,63602622.15,63178357.09,60594623.83,70724096.29,74460188.13,78898162.51
350980,SP,1814815.59,1179623.74,1475804.57,1685098.66,1273068.44,841477.89,1045938.10,1461797.21,1301393.00
350990,SP,5952880.58,5571034.93,6578453.57,6304497.50,5725125.82,6007987.82,5850890.15,6112870.70,6167611.76
350995,SP,1807367.73,2164547.28,2019144.72,2165189.57,2100495.64,1678499.33,1657889.59,1861777.99,2233593.22
351000,SP,6450258.00,6496714.91,7141490.32,6803144.11,7250903.70,7245987.52,8371016.88,8748470.21,4147732.53
351010,SP,785244.64,721234.17,743623.38,663307.28,636729.69,605700.64,853379.01,662357.65,775724.32
351015,SP,490194.08,437953.92,492536.54,595369.82,487917.76,429181.82,553138.05,1064193.71,1529395.73
351020,SP,10956680.37,10558057.08,10711386.62,10463234.97,11353725.19,10406448.16,12303516.57,14895067.91,13508078.00
351030,SP,7483758.28,6649521.58,6300109.15,5668868.02,4272639.08,4607913.67,5221204.96,5225751.68,6048464.11
351040,SP,22296286.65,22520643.22,26469759.60,24508558.59,22898598.97,22667242.93,23328447.31,24585407.16,28048452.29
351050,SP,154916918.56,129231908.32,152597166.12,139786898.68,149998581.86,137497343.04,228413149.99,153018521.40,158918397.61
351060,SP,109736847.71,110650401.33,115676476.10,115549551.50,113360403.25,110103025.97,107038060.16,114536291.63,81002552.78
351070,SP,2472835.85,2268171.04,2479882.36,2699819.12,2197236.54,2219531.04,2372855.98,2805035.92,3932682.35
351080,SP,13728561.25,15397688.34,16258834.28,16864497.68,16277658.33,17527102.86,18506699.34,17679902.45,18415026.44
351090,SP,571093.64,398685.35,417568.92,396578.20,592340.03,494630.44,617967.39,652030.29,684417.06
351100,SP,4894288.15,6011889.88,5353635.49,6369013.62,5427031.07,5019978.39,3974249.53,4232063.40,4379953.76
351110,SP,74874618.49,79870421.55,82793396.33,89309522.02,86211556.82,78270519.91,85460519.47,91569054.50,92966086.40
351120,SP,1706370.29,2239731.63,2116445.73,1809519.42,2099595.11,1635757.73,1624776.75,2042499.80,1919312.95
351130,SP,3749944.44,3961035.36,4313427.04,5608583.83,5400185.00,5061049.91,6045250.93,9269807.58,10637539.77
351140,SP,9867687.99,8842281.21,6483804.04,7077536.23,6801662.35,6776951.80,7463956.44,6438565.42,6828317.52
351150,SP,12573553.82,13131817.31,14030767.07,13996645.89,13535355.80,15600601.11,16029021.40,17337191.64,17967866.59
351160,SP,4262814.77,10691517.89,5157203.31,6151301.22,6469096.90,5660600.45,4989043.56,5537921.96,6402860.51
351170,SP,5042185.15,4150054.47,3693720.41,4896383.85,4038887.41,3914959.12,4246551.07,4544893.59,4790691.80
351190,SP,1413596.63,1466924.77,1632065.30,2468871.73,1474934.88,1730197.08,1853810.78,2544763.20,2148652.39
351200,SP,6360097.16,6984583.03,7153291.39,7612020.87,6334011.96,6167464.61,6967610.30,6719016.31,7809996.35
351210,SP,2593476.00,2231494.92,2435961.00,2657849.51,2303207.55,1835871.95,2723035.66,1999727.72,3016954.51
351220,SP,11075044.52,11252794.96,12563343.45,11636147.42,10774148.45,10573202.49,12120950.66,16666649.66,16482733.86
351230,SP,5048707.10,5065142.09,4872816.35,6683724.53,7275492.45,5746120.21,5763344.77,5903652.89,6113890.42
351240,SP,15429893.28,15877723.62,18637861.17,19589587.07,14489204.46,18065517.43,17019040.79,19182013.38,20253827.51
351250,SP,1061162.61,1142360.72,1590546.45,1680126.27,1654614.79,1350271.58,1242742.60,1330931.16,1666988.89
351260,SP,487414.13,342160.47,627814.47,619998.05,467139.10,496174.38,743478.64,1829074.45,1445645.68
351270,SP,3567190.07,3783364.62,4212394.25,4141786.82,3774926.38,3682375.07,3788722.50,4151142.45,4189444.57
351280,SP,22960572.16,21896207.96,26646757.97,23221692.40,21978210.83,20395671.70,21054068.45,21237252.80,21074482.28
351290,SP,2479504.94,3547872.21,2935294.16,2419684.74,1764679.05,2371258.43,2492231.86,2933425.24,3243544.10
351300,SP,235651533.86,244803955.92,250834396.58,260754127.96,252381702.18,244663336.04,250653089.90,264006464.80,280909966.56
351310,SP,17041127.85,17485935.77,20306664.93,17958994.45,18965091.37,19423850.88,19753340.15,24302147.35,23598332.56
351320,SP,1063441.90,953581.92,1367144.74,2822933.90,2241782.98,2560400.34,2521709.87,3133437.58,2091386.76
351330,SP,527755.25,363824.60,354464.93,451279.70,366582.67,433474.65,407127.21,544531.62,671420.20
351340,SP,21164495.79,21508244.61,22861823.87,22075361.12,20860841.67,19555362.26,22467243.88,24503817.16,27227878.60
351350,SP,276847701.98,258131030.54,354520883.50,324471340.04,299338439.40,238969586.27,239816097.53,229452035.90,253334723.15
351360,SP,2457185.13,2806389.36,4048391.11,3499955.51,3103421.87,3078778.21,2365542.97,2661604.70,1577128.51
351370,SP,12660473.14,11709119.65,14049449.52,12092974.86,11859328.53,11753905.53,12267898.70,12452185.46,13621897.10
351380,SP,270446622.28,296442044.62,307323170.50,299190256.75,278602418.86,285641930.19,306180732.81,309377527.38,212130460.63
351385,SP,126727.16,137606.24,164923.65,115028.56,104401.86,115054.65,151728.58,200571.91,173623.22
351390,SP,2402060.26,2487016.70,1627734.64,1925349.08,1377395.72,3194355.70,2943348.61,2868108.97,2818935.26
351400,SP,1634906.36,1877279.53,1891745.84,1720883.08,1785673.43,1840757.43,1887418.84,1866954.74,2154901.67
351410,SP,8353057.29,9131095.05,10799682.88,9978630.92,9393339.18,11878132.37,8785240.60,9412907.86,10489527.69
351420,SP,239520.27,275959.04,221820.44,330177.57,145762.18,145907.27,312422.03,309892.21,332999.04
351430,SP,1764017.95,2338587.49,2962830.44,3217158.17,2883330.20,2530715.39,2923555.12,3953420.24,4483925.83
351440,SP,17921738.80,18438700.64,23044476.61,20320351.51,20651727.14,20095698.56,23028123.32,23481693.15,24463245.32
351450,SP,2906911.56,4466341.28,2847849.89,4052195.42,3296367.78,3029408.31,3185734.86,3054477.47,3466906.20
351460,SP,1678197.82,1926030.84,2270025.84,2194153.70,2728384.37,2521947.69,2540704.86,2710771.34,2201149.89
351470,SP,1399293.01,1419835.45,1183679.02,2358951.66,1489036.84,1229405.81,982970.12,1254452.45,2426167.91
351480,SP,1226398.90,1811151.01,1691783.99,1562451.37,1492030.69,1210565.70,1413934.16,1949036.80,1795180.96
351490,SP,5281460.95,4911651.99,4927141.85,5242220.17,4960981.92,5409245.41,5224058.66,7047736.27,7666100.76
351492,SP,983544.61,894908.51,1109831.85,1192205.52,1152303.58,1232294.90,1380786.52,1746287.52,1323148.17
351495,SP,483748.61,606103.96,427430.03,655792.23,454313.82,466556.19,451115.74,596366.73,484311.51
351500,SP,83743859.95,88197350.38,90922167.28,91476341.35,74526462.46,84274555.96,89435482.84,95709401.12,109517097.48
351510,SP,16400040.16,16336756.74,19231550.99,17190271.09,17121936.76,14800725.63,15805515.53,17877647.18,18549727.42
351512,SP,261442.44,309369.21,287596.72,452824.67,448753.62,292996.96,722023.44,488516.45,403717.86
351515,SP,4996068.75,4416181.33,6266345.32,5712594.08,5913225.96,6738109.96,7207975.90,8577005.43,7798768.99
351518,SP,14730639.97,16628117.64,17284919.45,19224425.99,18195161.61,16555459.61,17686838.38,17720698.65,19084997.46
351519,SP,1840301.73,1480376.63,1428633.98,1618379.10,1637093.71,2090555.53,2414968.77,2944481.25,1376687.32
351520,SP,3832802.19,4487664.95,2997728.62,3468178.61,2481119.34,2275611.79,2536873.97,2600189.63,2871804.74
351530,SP,434792.04,376375.41,281412.33,259294.75,326992.49,1493199.97,1019263.37,523210.48,371354.07
351535,SP,505705.43,972316.95,1244044.61,719173.87,984682.83,844943.65,832650.04,1002171.62,868323.90
351540,SP,2628233.80,2636876.29,3195801.70,3505247.59,2837986.26,2891016.60,3565002.89,3733986.04,5173243.71
351550,SP,27633110.77,18509984.90,27594411.68,30635072.70,31433519.18,29476682.41,31883813.70,34267284.61,37388961.06
351560,SP,1320288.77,1586162.36,1590662.48,1559727.00,1608138.59,1558378.85,1637085.53,1677792.90,1738904.56
351565,SP,240907.32,189299.94,330318.57,357741.24,285123.48,274835.80,218539.12,292343.61,457349.09
351570,SP,36972885.72,35635181.54,39588919.85,38439723.84,37367907.05,36688597.44,39234525.32,50691715.38,48509998.83
351580,SP,404554.04,197758.75,357569.02,284026.23,272148.06,237460.26,148475.27,188006.72,229630.15
351590,SP,711960.50,508828.93,676387.36,626731.98,386679.02,730596.14,410490.92,591178.24,937927.79
351600,SP,2137697.02,2385090.83,3095593.38,3297709.07,1983533.59,1871593.95,2929691.01,2328546.34,3521684.22
351610,SP,810357.34,1163152.36,747797.71,3445853.47,2460246.47,955159.80,1070028.27,1995721.49,1243519.79
351620,SP,165917978.57,174184195.86,181762284.15,184565093.27,178835879.04,183472399.94,198368390.67,205395110.04,132174177.52
351630,SP,30061176.50,30781292.54,30900873.95,28377852.71,31399422.23,30387560.54,32944765.55,33877151.61,35966493.07
351640,SP,36684969.44,39163979.32,38062293.86,40710594.38,37306052.25,39692031.33,42724800.23,44677259.44,49026136.68
351650,SP,353720.84,407098.62,435160.21,487639.98,537222.40,794844.53,474544.29,642736.21,701639.88
351660,SP,1207008.67,1508545.44,1133734.96,1496649.80,1582673.62,2400828.72,2824398.77,2614230.32,3152881.66
351670,SP,14046271.42,15498474.32,16783260.41,16786146.34,15542758.19,14930082.42,16297037.47,16558649.82,18740892.63
351680,SP,359138.30,493240.44,398864.24,539485.62,306193.80,366828.05,415660.27,449372.68,568661.25
351685,SP,2294037.50,2335885.08,4009381.48,4333127.94,2906251.36,14628418.48,18153405.17,12627195.04,8460979.22
351690,SP,2902564.60,2146835.13,2783326.93,2317015.16,2112290.75,2758318.03,2550596.00,2844168.54,3840190.75
351700,SP,2237710.61,1655966.44,2072371.04,1825545.19,2086781.87,1688762.70,3011990.55,1934537.01,802483.10
351710,SP,1506530.05,1362864.99,1565834.10,1619209.10,1478304.25,1583692.36,1705831.37,950050.91,1993965.35
351720,SP,2214052.27,2696067.77,3010154.61,3911584.69,1772213.61,3081098.14,3026450.55,3113610.37,2431835.69
351730,SP,946601.49,998862.55,1308269.39,1054428.29,998191.22,1177783.38,962318.22,1772926.96,1232946.55
351740,SP,14113604.01,13854241.12,14435303.52,15759855.30,15027521.62,14605799.18,15976885.78,15198239.90,16266916.97
351750,SP,3505701.81,5000234.40,6334216.05,5677951.54,6908940.02,5231370.35,5665411.06,5638502.94,6987454.87
351760,SP,1747833.66,1880068.43,2247193.32,1914939.59,1645381.37,2568741.77,3382666.97,2617303.11,2077732.46
351770,SP,6067633.31,5997404.42,6962231.20,7667027.87,6935991.53,5631355.96,6994681.70,5804373.80,7456210.64
351780,SP,2481455.12,2709695.12,2415597.45,2516431.75,2441073.55,4187763.80,2151411.30,3194570.66,2507647.31
351790,SP,2003220.02,2809860.41,3663598.73,2916854.69,2634908.57,2282744.26,2426333.21,2514148.36,12711028.46
351800,SP,234788.47,301973.39,1273474.52,763162.92,283319.61,224282.89,280243.02,359183.10,273259.49
351810,SP,1465112.38,1783393.83,2162561.47,2314602.07,1036365.25,1246862.65,1300902.08,1956556.18,718434.82
351820,SP,12627555.93,12435796.84,11476516.14,10320214.29,11627927.49,10576726.86,12768402.96,14029518.57,13613733.82
351830,SP,35850300.57,30304705.05,34714734.30,30619361.49,29132835.45,28902204.31,29738424.25,34448336.37,37953753.39
351840,SP,53005910.47,52487687.99,59508306.87,56062550.84,57589537.45,57022102.40,55022536.71,65529104.72,72765742.62
351850,SP,4402062.82,2210629.05,2215764.69,2291010.26,2372635.04,2046751.29,2315809.90,2239600.92,2137643.42
351860,SP,10163450.52,9701536.61,10874653.07,9771407.60,11209427.24,10484736.12,11355694.10,11996492.01,13245112.73
351870,SP,607889449.37,653158697.76,696963668.74,681906937.79,625185461.45,586644073.20,596775134.10,613091867.81,703843374.11
351880,SP,935085519.93,952390668.17,1164126591.23,1142115617.96,1151944242.75,1090418419.01,1138105406.99,1298587871.95,1270030829.29
351885,SP,3507884.68,3402064.36,3314912.37,3246458.18,3141411.44,3081271.01,4657963.73,3408017.50,320005.80
351890,SP,591405.99,681224.28,562935.40,493934.76,615433.57,542291.48,684932.42,644419.00,902703.57
351900,SP,831800.86,1378239.78,1169906.28,1520131.58,1441584.31,1533228.05,1379619.02,1317051.28,750440.28
351905,SP,8232909.13,8552020.88,9897554.89,11906409.19,11721712.29,12345505.41,13782214.71,14050755.78,16155746.38
351907,SP,188609440.80,196656882.53,222002166.62,209936965.99,190040558.16,194129503.14,196161297.90,175862134.44,201905101.96
351910,SP,4540308.82,3734658.22,5886127.48,3637794.64,3168471.37,3067188.85,3357461.20,3910391.67,3857488.24
351920,SP,1060504.96,911249.69,1246704.40,784150.39,794837.86,694361.82,761867.77,1155464.08,1172481.21
351925,SP,3030310.68,3542553.48,3920002.25,3572302.36,3666914.02,3124326.33,2719570.53,3127844.15,4215905.98
351930,SP,8548446.31,8345060.56,10194068.68,8412144.68,8896898.45,9051304.68,11001362.70,9623776.94,11319586.75
351940,SP,4051439.65,4102890.19,4262859.54,4803234.84,4678517.80,3806516.57,4433175.78,4103773.02,4092139.27
351950,SP,2356202.02,1515014.27,1881886.95,2492321.75,1602276.55,1431526.46,1633335.14,2745549.99,3016289.08
351960,SP,12613365.13,12774864.79,13185035.48,16047872.84,14266781.12,13010224.90,14409319.23,15542543.39,12090493.74
351970,SP,30481238.28,17984180.25,32003816.58,32325705.46,44527352.75,45670765.86,44284866.45,38574389.86,44708182.25
351980,SP,1434199.94,2382995.41,2362704.43,1584736.44,1702182.92,1533266.90,1894520.01,1943094.79,2154840.87
351990,SP,1686872.91,1499916.38,1605218.06,1322877.02,1831731.70,2577588.68,2082377.46,4468415.69,4040042.13
352000,SP,4151917.90,4779513.61,4987569.28,5012471.84,4813447.43,4099545.66,4444575.99,5201568.06,5260026.17
352010,SP,5742592.83,6055199.12,5701887.57,5743537.98,5856846.21,5900817.19,6291887.39,7584824.38,7303985.94
352020,SP,9148958.55,7875946.31,7920511.64,8777508.43,8905882.02,13222945.91,14780235.07,9039995.76,8602732.21
352030,SP,6940477.86,8110156.15,7999004.10,7624879.97,6281153.44,6277101.95,5824055.27,6827210.16,5425305.22
352040,SP,40640985.78,43539648.68,42289930.59,45125129.89,47618224.16,43446625.67,46891267.76,54576774.34,52605061.96
352042,SP,24918037.27,25781045.78,27709603.69,30208953.86,28989452.92,27772871.46,26164064.87,25206508.24,25252183.10
352044,SP,7875756.10,7693011.50,7424689.26,6263714.18,7008556.09,6622580.41,5591805.66,10638556.21,7011612.69
352050,SP,187780232.54,199934830.09,220319637.46,239304471.88,213943543.50,217869634.09,227961759.15,248144555.11,265940938.16
352060,SP,600499.97,426123.20,693385.38,258922.51,584916.01,1153433.29,1034007.56,455135.63,685608.71
352070,SP,672113.33,910792.41,880083.48,632068.28,519351.99,580954.03,499791.29,476707.18,975182.73
352080,SP,700212.42,718763.55,965357.34,1137860.36,837985.70,832365.21,677647.20,602143.83,578950.10
352090,SP,9621412.09,4250489.89,3694544.41,3375271.71,2880756.25,2589704.54,2827518.37,4254927.28,5248618.11
352100,SP,8350693.42,9024598.05,11199455.31,12739681.16,11879932.84,14328292.84,17105903.78,16477682.21,17653751.43
352110,SP,3150455.46,3433978.65,3599808.39,3657250.36,3231751.90,3138546.96,3102721.29,4211177.16,4783314.31
352115,SP,863685.25,1119796.67,704542.68,931966.99,1743448.98,1278719.91,1514904.75,1695219.83,1299411.20
352120,SP,358463.83,441623.21,775788.79,667322.80,383954.58,359265.79,394509.55,611409.43,297720.09
352130,SP,5200139.05,4646100.19,5588185.55,4587695.24,4644896.43,4801682.23,6102515.64,5648273.31,5669998.12
352140,SP,7871837.28,9123678.08,9418290.68,10851593.37,11805474.77,13911653.23,13810841.24,15353520.16,15947692.35
352150,SP,911195.51,1414254.75,1594158.28,2332502.47,989601.09,929824.08,1201949.79,1416291.15,1576913.14
352160,SP,1389108.67,1090900.93,1426905.74,1437437.13,1328808.46,1356054.70,1360377.36,1482538.68,1445902.29
352170,SP,4224110.98,3561331.27,3281129.85,4643692.63,3729637.86,4155648.90,3383815.13,4407806.90,4551772.67
352180,SP,10471768.70,10539087.27,12098722.29,12248599.83,11338132.64,10513247.55,13799203.70,13574440.36,13436580.22
352190,SP,3850556.09,4761926.62,5599129.69,5603312.51,7324416.80,5569766.88,7994619.73,7078486.20,7424336.63
352200,SP,981951.48,644160.47,771147.45,2158489.86,2267091.02,821880.39,1122499.57,1350362.78,1734041.47
352210,SP,94741910.89,100462461.01,97521916.89,105513465.37,104883901.88,91067917.95,102850680.41,111031445.70,118164126.76
352215,SP,969848.21,1105798.53,1053146.70,1291337.70,924057.45,915134.06,901684.65,1288024.51,776707.58
352220,SP,49594236.80,55804006.01,62172537.86,65816972.95,57512830.65,51351937.02,54048223.25,60578718.68,74115891.98
352230,SP,50893512.62,52287551.81,57928138.18,58275679.58,51701156.41,48493883.65,52872973.15,58280691.98,61058737.48
352240,SP,25086882.03,24646204.42,26420822.96,28887505.44,27112476.44,25570575.60,27971905.57,27453658.53,29943840.35
352250,SP,95247151.94,87684994.89,89454214.87,96103253.54,94965224.64,89363616.75,93574180.48,113836970.17,107589968.21
352260,SP,39893413.60,37286050.11,34989639.45,39962463.03,40034360.45,36760092.49,41003794.06,43525965.87,46859900.18
352265,SP,356445.98,181892.08,331299.63,449649.90,225170.08,298208.53,746293.72,811914.04,648222.15
352270,SP,13536667.22,15047915.45,15026908.06,14684954.40,14848468.71,13574820.98,14640691.30,16779870.07,15635506.58
352280,SP,4321350.00,2084495.37,2445657.08,2414960.89,2522655.63,2964383.09,2703815.67,1640585.52,3572054.60
352290,SP,3105725.19,3557642.69,3743655.76,2578654.48,3004948.23,2840469.81,2929413.59,4096550.66,3837456.59
352300,SP,485721.50,695307.51,610972.45,682547.93,1135516.77,582096.06,1041432.95,523225.10,384192.36
352310,SP,105592848.26,114695147.40,123217667.98,120060660.40,109484621.70,101585380.61,107668866.33,106138636.04,113529834.19
352320,SP,12556016.47,11825505.43,12155166.20,12270324.27,11191938.36,10258124.09,10825167.71,14154819.78,13022064.90
352330,SP,2244628.37,3522289.52,3499539.96,3209325.79,3252245.83,3224101.34,3534553.89,4373660.52,4814981.99
352340,SP,69687799.40,73451676.44,80896906.45,89919316.21,98469194.07,85005709.96,92363818.85,105172776.13,112623783.05
