codibge,UF,iptu_2011,iptu_2012,iptu_2013,iptu_2014,iptu_2015,iptu_2016,iptu_2017,iptu_2018,iptu_2019
230763,CE,92506.70,67203.69,47798.44,102586.59,36296.52,43359.91,92713.20,79884.58,81293.27
230765,CE,8503955.57,8815682.99,9493323.87,12717217.76,13738334.62,11187709.50,13925924.93,13542470.38,13526534.34
230770,CE,341246.21,361558.60,572078.83,705575.80,625762.01,575945.84,671569.74,931413.34,2122080.30
230780,CE,22270.39,77461.78,147270.71,146917.21,103074.87,49186.66,115777.89,177189.55,430530.13
230790,CE,14780.77,43825.72,22407.92,1413.70,16280.99,1360.90,1705.74,14760.66,17296.01
230800,CE,38040.79,25397.63,35276.23,23766.19,26377.01,29518.40,30690.55,15786.76,19354.93
230810,CE,57162.96,61664.33,71069.37,93641.14,160271.48,56117.42,219749.41,125683.93,136566.08
230820,CE,19615.78,2085.45,15898.16,13650.48,14547.74,15607.02,46481.03,17381.77,3817.04
230830,CE,313680.47,241622.47,350650.54,199994.20,197255.27,131814.73,235806.68,16460.78,165393.60
230835,CE,38220.17,59496.42,16105.94,34418.32,53440.70,11648.00,33393.63,60192.10,24269.00
230837,CE,18091.56,26500.94,31727.65,49109.72,4101.31,4487.15,7699.42,8685.30,12962.40
230840,CE,34905.26,33204.96,34462.28,29024.88,57231.43,40071.81,15557.12,49806.30,73616.83
230850,CE,194337.15,164621.80,90320.87,83847.81,55118.51,80596.35,209088.02,224105.17,335892.08
230860,CE,74253.09,14512.47,17800.30,28334.05,24198.79,123563.43,23584.67,26555.02,20576.06
230870,CE,215085.03,64555.10,271587.75,302687.83,357231.95,281129.86,452041.63,441139.84,532785.44
230880,CE,6462.07,25746.07,2298.53,5180.17,4900.37,6110.29,66447.86,19684.39,17461.38
230890,CE,24060.74,10804.23,15474.71,11790.39,66522.96,19364.32,21313.11,16839.02,41936.79
230900,CE,77523.67,33560.49,51336.91,106853.88,93007.61,52310.01,248057.01,73083.64,92273.67
230910,CE,76.80,2263.64,35946.58,47532.27,27575.45,23430.50,62811.03,35865.41,40840.25
230920,CE,18611.13,19968.97,26739.22,49435.86,46793.52,33550.35,79415.33,114987.49,249310.28
230930,CE,68935.89,126205.90,275383.47,205785.74,115648.71,138729.88,288374.11,385063.11,690966.77
230940,CE,7255.23,8569.59,40706.87,70081.77,28882.25,72284.82,75616.27,153123.81,66685.68
230945,CE,85140.43,67907.79,78690.65,159182.80,111694.70,128010.34,92497.52,57012.09,65754.59
230950,CE,49298.54,69186.40,53957.90,79393.18,49872.48,46213.84,41690.59,42170.36,66951.15
230960,CE,273610.80,349760.59,434003.82,188971.90,119664.38,497542.33,997050.57,1845566.89,2184926.73
230970,CE,138461.35,109520.45,420142.37,372269.76,542064.66,547643.65,762343.59,1031306.54,1746791.01
230980,CE,29974.75,39119.64,148047.87,105233.32,101929.72,78475.36,122547.86,119491.77,113667.07
230990,CE,10134.81,4971.82,9965.99,10856.76,5531.89,1772.72,16018.69,44868.30,15514.26
231000,CE,19750.69,27210.07,37847.87,36863.90,53910.76,44342.13,45463.72,1.06,62608.69
231010,CE,6412.68,23.18,53364.48,6.76,9949.52,410.40,10922.99,33357.28,30543.91
231020,CE,306279.64,219070.74,264178.61,275178.31,556843.10,316685.78,499106.33,365087.07,594911.64
231025,CE,257221.24,155305.11,108224.86,50283.81,46442.54,60912.55,135035.71,250867.96,183082.15
231030,CE,28993.60,8265.64,7694.12,5872.47,14010.59,5896.87,630.69,3858.79,1158.10
231040,CE,7329.00,3538.22,4282.02,2967.44,21757.79,10538.35,12758.01,12413.26,12466.60
231050,CE,161692.11,139968.15,161965.52,113956.49,83243.25,55064.08,90295.51,82511.88,103974.49
231060,CE,20111.23,21562.68,19235.61,8425.01,11637.46,15855.44,17017.13,281.61,333.37
231070,CE,38935.01,34024.17,74058.16,61419.96,62738.76,59711.61,70369.65,57965.90,81489.44
231080,CE,22162.53,25267.02,22733.11,20196.86,16057.34,16416.19,35519.31,23332.24,40387.84
231085,CE,57709.94,94395.66,140173.08,77817.16,22341.23,136064.98,244369.04,235469.67,164765.03
231090,CE,4952.98,3194.70,30664.48,45458.35,39643.41,41050.44,45296.90,47054.55,65271.06
231095,CE,6263.23,2240.56,6473.95,6658.74,7097.44,5415.06,7803.78,8731.53,8946.38
231100,CE,1780.84,1697.61,22403.74,11210.52,10619.28,7386.52,777.80,1227.34,2368.83
231110,CE,8763.71,11040.02,9364.27,16348.19,9892.56,10801.66,8262.59,14938.74,14258.45
231120,CE,3132.28,7771.95,3856.29,2215.87,5062.32,1175.22,719.72,697.01,731.47
231123,CE,14873.20,2669.24,3120.09,1727.52,216.17,3151.30,1232.60,10654.77,12133.04
231126,CE,91816.82,60121.80,20551.74,15892.80,11787.91,16442.87,10689.41,62476.69,56296.76
231130,CE,1163281.79,1315044.73,1917315.38,1103079.62,1951280.82,2454772.81,2338700.07,2136825.04,2122164.06
231135,CE,24409.43,24100.85,19976.50,28509.47,19136.34,18850.77,21113.16,22374.71,130623.48
231140,CE,308583.23,397944.33,445567.36,546316.97,558510.05,995806.94,1325534.59,1545602.23,2286008.56
231150,CE,54695.95,48387.03,100247.21,90015.15,115809.07,52943.21,95612.44,149273.35,106307.13
231160,CE,54516.19,51824.15,60392.87,126807.00,78138.64,68202.54,110050.27,169377.19,219202.17
231170,CE,20139.41,46497.51,38146.46,63723.74,34534.39,10140.87,419.85,20019.76,25339.85
231180,CE,443609.69,344871.83,1054080.09,1113891.12,522364.60,565745.51,581657.54,1092419.22,1393539.29
231190,CE,18098.73,12870.66,20739.33,258.22,1114.72,11551.01,3828.09,25613.84,43210.38
231195,CE,4836.88,3656.92,6158.77,9240.39,12713.20,22777.02,6368.00,15159.61,40204.20
231200,CE,50226.59,57766.10,61034.04,24685.04,21615.61,27843.58,43212.16,47986.07,39969.02
231210,CE,12167.93,10949.60,17762.43,26670.04,12791.34,9369.16,9807.52,7937.42,15564.42
231220,CE,342121.31,369072.57,452416.82,487038.88,507200.43,508730.71,908640.27,957774.46,810515.32
231230,CE,92491.34,38963.67,272009.39,284628.33,243544.54,54982.43,70947.94,191679.06,164441.14
231240,CE,483752.19,422712.68,625530.39,1074453.28,559735.02,580008.14,676162.48,1057196.48,1632945.55
231250,CE,15348.03,10119.85,17807.23,16732.10,27196.44,23399.14,23230.81,14065.84,32967.43
231260,CE,10870.25,2088.71,1412.87,7837.65,21616.14,907.52,26786.67,4098.52,14037.88
231270,CE,136031.80,76263.31,17404.16,65815.82,191608.79,17286.91,100916.41,120627.28,141804.56
231280,CE,5204.68,10303.53,14201.83,22924.82,2867.23,1214.95,19099.96,13980.90,104101.35
231290,CE,7459904.17,5432227.57,5891279.80,11105039.24,9548169.43,9120101.23,12967926.99,15757722.46,17739000.27
231300,CE,2020.65,10181.29,3806.37,8033.90,9213.57,9300.33,12936.84,65604.98,56910.48
231310,CE,57722.03,32995.05,96499.98,97395.82,94430.28,56001.84,135089.79,157482.58,324707.80
231320,CE,46120.04,51199.24,49891.49,65531.23,60619.28,63807.66,138870.79,94645.84,98906.72
231325,CE,8624.85,6611.30,561.35,503.30,135.08,18.24,52.76,239.08,1025.74
231330,CE,602239.03,750782.55,869948.54,1537272.97,2087341.36,1566293.42,2679807.02,2155330.95,2227490.71
231335,CE,3690.10,3532.56,11636.97,9786.60,1217.80,29.66,4466.92,1711.17,2468.18
231340,CE,574461.87,1058508.04,335714.95,239220.52,258015.99,305718.12,246450.25,354341.11,525014.81
231350,CE,2735.62,2560.11,62362.02,103215.11,304434.76,343993.87,384156.49,894188.23,900877.42
231355,CE,2781.84,52112.57,4342.38,1351.21,664.57,1016.89,1525.57,20410.69,7423.75
231360,CE,295372.01,240543.66,168741.11,149212.50,97501.94,89386.14,98973.52,250592.78,271465.46
231370,CE,3567.30,183838.42,15007.93,1364148.55,1285.31,4597.90,5698.04,3320.36,2984.84
231375,CE,8466.95,13379.99,10594.60,10269.34,11160.86,9468.53,8984.01,42085.99,24323.57
231380,CE,19096.21,13846.26,45695.16,63523.92,16699.13,33892.26,37285.93,83557.85,161873.62
231390,CE,12635.19,11953.26,55157.04,44901.62,47312.89,25088.99,52354.81,22623.68,49005.61
231395,CE,161129.44,515685.41,72762.67,210952.45,252053.91,317917.97,577863.68,467795.39,334189.52
231400,CE,207107.46,206496.79,220829.00,743617.41,283498.59,276971.02,515474.18,584249.01,553314.22
231410,CE,489155.83,545988.15,732491.41,790550.24,862595.40,605230.45,1037723.50,744443.73,660579.33
240010,RN,69604.01,87034.31,94905.24,82088.73,74735.11,65691.97,65361.62,64348.08,90809.13
240020,RN,388855.97,250764.14,431750.79,593428.50,824201.69,758840.75,708791.48,734100.96,979432.55
240030,RN,7388.96,5941.72,11907.59,15721.57,11853.18,7052.28,28675.79,6537.49,12864.06
240040,RN,3263.79,5383.02,10521.67,11640.63,8474.93,5848.26,8324.43,343.53,1025.74
240050,RN,62730.03,86176.06,174943.47,267566.05,142163.28,141624.84,242198.34,211119.67,248743.36
240060,RN,13584.65,11383.93,9314.04,10254.84,10000.73,770.21,2057.26,6032.21,10564.95
240070,RN,13893.30,71167.24,25406.32,13378.08,5878.73,48128.51,74262.94,34237.31,39605.20
240080,RN,53886.78,16301.25,21447.52,35511.29,24018.72,9830.59,61833.72,50181.02,81592.95
240090,RN,10233.28,11387.70,9007.15,8979.75,14807.57,7780.89,8137.39,14290.48,2261.99
240100,RN,83184.98,140739.44,71507.88,75009.71,83801.08,32482.96,106575.69,140866.47,251027.75
240110,RN,65337.64,75359.99,192412.80,212423.46,182458.78,21470.85,113561.03,120109.55,138891.07
240120,RN,38449.68,15132.92,46265.81,20716.36,19414.99,12114.40,22822.39,48199.86,51219.48
240130,RN,1740.11,19273.16,24552.98,12458.92,7830.62,3810.17,29516.69,21239.31,10888.54
240140,RN,49633.95,199406.00,92034.19,105846.57,98239.62,95794.28,180021.70,122114.23,276539.00
240145,RN,54119.70,72175.54,61611.94,112739.31,180227.28,204516.01,21832.84,45926.56,69600.21
240150,RN,414.48,3058.81,7122.51,5994.76,4194.84,11618.75,23758.64,8054.59,11107.40
240160,RN,4393.76,238.04,621.80,50751.54,18502.39,19949.76,2725.24,8089.84,3939.91
240165,RN,12382.19,9626.99,2878.71,236342.94,4026.52,6277.60,1.11,1.06,1106.31
240170,RN,127164.96,84297.60,185682.14,180807.01,156424.69,153002.95,139947.89,117742.07,177040.57
240180,RN,20402.75,24347.42,44233.12,32313.50,30351.15,19255.40,102734.76,108266.20,159259.29
240185,RN,5390.01,7716.18,4880.78,1641.71,2136.70,426.12,8509.94,20258.93,6802.95
240190,RN,1059.48,936.79,1869.03,245.54,21229.04,12052.06,21.24,1508.33,1492.30
240200,RN,2675579.42,2537227.63,3859548.69,3680260.14,3755559.51,3619282.60,4110713.08,4729877.83,4411170.56
240210,RN,3249.50,1588.40,10675.41,6083.41,696.69,5395.11,3339.63,3658.88,5151.10
240220,RN,960283.89,327184.97,412444.39,247860.55,306833.21,214740.28,134698.53,361225.35,418399.88
240230,RN,124508.12,119752.89,146242.59,200993.85,101143.70,81637.12,70379.22,162455.73,98574.00
240240,RN,82892.86,38120.89,53825.78,60446.44,54417.68,57871.98,86659.67,46623.38,62472.17
240250,RN,3462.88,17865.70,12217.64,10408.81,8103.94,3290.77,809.84,4631.26,76.31
240260,RN,1732083.40,1451700.79,3258000.25,1973196.59,1546921.65,1421354.48,3303661.71,5507007.54,8533514.75
240270,RN,21659.60,12189.05,11018.25,34244.68,30237.30,13680.14,86274.69,56995.67,29919.34
240280,RN,325.06,2742.24,2714.57,4727.72,4226.93,2774.24,4435.60,2603.24,10519.93
240290,RN,24975.25,3980.67,1626.47,1452.55,1501.42,1251.16,448.26,1751.03,41.03
240300,RN,118861.35,138478.98,233607.61,150552.82,148214.20,141448.54,192610.95,133115.46,186645.53
240310,RN,703809.03,678526.90,2146098.39,2702760.09,449539.59,668398.71,1001878.89,737623.80,1120527.78
240320,RN,38197.40,39636.60,38293.28,40344.40,33871.90,27395.75,48829.46,53365.47,122171.27
240325,RN,13216639.53,17603008.86,25712421.09,30097312.19,32209193.44,30975886.46,33340729.29,38836979.73,48672114.98
240330,RN,1611.22,422.07,57696.60,111010.54,124014.84,75413.28,35406.55,2974.21,33397.88
240340,RN,25808.81,25460.29,7676.00,14722.31,8341.59,7966.11,7778.81,4913.18,9045.12
240350,RN,165.96,2303.59,784.91,13135.15,9806.74,5972.51,5337.82,18756.26,6345.65
240360,RN,1638260.19,1370103.03,1532668.87,2025649.57,3638095.73,2909162.14,2709652.04,3072883.49,3174468.79
240370,RN,17707.36,18940.42,26736.94,16338.12,1.24,4885.71,35364.35,64734.90,20860.02
240375,RN,9264.71,2600.22,22903.51,19427.43,21851.95,18200.12,784.02,9234.10,14633.31
240380,RN,70329.79,64368.64,60378.98,61031.22,46106.66,47266.48,39182.36,83142.82,64167.44
240390,RN,11492.51,10175.36,719.68,4882.74,2124.57,1841.28,3599.48,1208.67,1025.74
240400,RN,1546.75,13824.35,646.92,422.01,620.42,14047.79,167.60,175.92,1291.93
240410,RN,6572.97,4792.10,3446.20,2272.66,6370.54,1140.01,2839.58,159.04,102.57
240420,RN,82723.05,66466.07,101267.00,99278.90,221190.57,298719.58,659456.09,735227.34,1575941.02
240430,RN,5099.99,5493.59,3974.87,4813.28,2697.80,361.34,2336.23,5185.89,1546.21
240440,RN,11772.82,11921.59,2528.01,135.12,1824.08,93.54,423.22,53.01,275.21
240450,RN,2247.55,3788.72,1696.23,596.03,5806.94,2413.07,6026.57,10410.19,8123.08
240460,RN,407.23,351.85,1789.68,1849.57,48.89,13747.99,8996.55,16148.58,5385.34
240470,RN,26451.84,45922.60,23430.65,35248.12,26021.03,26117.30,47787.43,37536.95,44127.37
240480,RN,3356.10,20041.21,4855.44,8647.71,7033.24,2935.53,332.05,524.78,7804.91
240485,RN,16604.25,24902.00,974.67,7089.83,12026.64,564.99,8623.24,5685.01,31973.05
240490,RN,6641.15,44718.71,47561.77,16821.68,44296.27,47236.27,70720.58,55153.30,68751.01
240500,RN,30709.40,4943.13,17293.18,15504.16,67143.22,22728.11,4371.65,37503.38,36627.47
240510,RN,24108.93,11836.05,1995.33,5396.27,1490.37,2522.70,1591.36,99.42,2442.88
240520,RN,55577.48,9362.23,34402.24,21459.15,13016.37,18875.38,20749.93,15924.01,17341.68
240530,RN,1920.03,2542.77,1430.72,3951.06,6012.71,2482.56,5675.27,22136.82,34976.26
240540,RN,3324.34,64.49,12071.29,1009.77,230.55,9696.14,1106.83,1.06,1603.91
240550,RN,1657.49,601.20,0.92,54.05,796.46,798.21,1834.03,7796.66,16181.34
240560,RN,27201.09,35580.58,42204.99,18463.67,39652.45,33410.85,38689.77,32638.15,40970.48
240570,RN,100043.69,97408.40,116369.08,131295.36,105121.89,97406.57,108414.56,74514.56,75290.00
240580,RN,68408.65,14361.90,176504.98,1192238.51,516210.16,305157.37,288838.73,206273.79,182531.94
240590,RN,5844.12,7208.83,5961.43,4756.51,4714.41,4492.01,5134.54,5576.76,3443.61
240600,RN,31080.73,7478.49,35646.26,44969.75,33587.33,5518.09,22512.89,47.36,30434.77
240610,RN,166610.32,141077.00,155396.34,125478.38,118961.06,160409.27,11250.84,58985.86,4909.89
240615,RN,14199.41,1966.80,80.34,250.76,1172.73,751.91,597.69,143.20,73.48
240620,RN,4417.42,1926.18,774.08,1633.02,2303.83,542.94,8357.41,6063.48,5612.48
240630,RN,322.24,1110.10,467.50,81.07,11775.57,16530.17,338.42,4291.97,5368.36
240640,RN,4479.08,1691.12,1992.22,772.00,560.82,1101.95,2032.26,577.04,4876.18
240650,RN,37311.79,37076.96,77251.75,108895.20,169450.93,130440.14,131366.16,61056.31,62220.33
240660,RN,1750.20,2522.31,262.68,353.77,1875.03,2466.22,4753.70,31.81,44.11
240670,RN,97003.54,244007.65,204268.30,115127.78,114595.27,89275.16,177597.12,112420.48,126859.86
240680,RN,34.10,1931.94,1439.35,23815.24,149.96,9812.89,19384.74,643.89,46796.09
240690,RN,31916.44,16454.19,20622.23,25188.08,20620.42,17130.99,51639.77,7981.79,56210.41
240700,RN,43024.58,37522.05,17423.51,61424.69,73050.94,66536.94,47774.34,54311.02,52553.23
240710,RN,2894689.12,3411479.43,4285154.11,5254723.27,4622225.77,4421507.83,4585015.76,3083613.46,3793583.30
240720,RN,21355.93,37755.50,30490.96,56614.65,36121.20,1945.10,40457.07,153942.51,53000.74
240725,RN,13692.00,17020.80,13342.57,11669.04,8635.08,8868.13,6436.54,7999.01,7620.33
240730,RN,34520.29,22596.85,27792.30,7628.54,4780.95,10248.65,6142.88,4509.11,2497.67
240740,RN,65526.79,83316.38,114641.96,106751.33,113459.46,111181.15,148543.92,132092.57,132438.62
240750,RN,343071.33,679206.60,303814.42,106765.43,345449.35,507700.95,397383.35,400502.32,421483.52
240760,RN,2696.66,12755.72,13730.40,409.33,42.39,602.47,1302.56,371.67,39259.41
240770,RN,8339.66,1243.94,5275.08,25126.70,28129.27,351.69,7736.72,103.80,30666.61
240780,RN,111379.08,168480.07,116036.80,99522.86,75947.20,23119.81,132271.45,170039.05,229140.57
240790,RN,6009.69,3495.63,740.01,1125.74,882.80,1418.65,2010.99,908.84,356.09
240800,RN,6362077.85,9371592.01,8050192.73,10210112.49,10324733.48,11054391.24,15086253.27,23549822.93,26509287.21
240810,RN,107351899.54,106340347.04,116446932.36,134296963.53,176496641.80,141705883.62,117560312.61,165296038.87,211597066.29
240820,RN,1715100.14,2060176.94,2151602.98,1807851.81,2762872.79,2141880.80,2247023.03,2901381.37,3129459.64
240830,RN,91549.78,174402.65,144226.88,124944.96,289703.49,387026.70,724658.50,316231.31,442303.15
240840,RN,2264.89,26131.49,29292.47,22970.95,5707.86,5.14,854.14,2749.36,1304.96
240850,RN,23390.35,24079.84,7386.11,15522.23,15648.53,28278.08,13297.33,18670.51,4595.76
240860,RN,861.83,1958.52,0.04,135.12,184.64,273.56,1.11,76.76,90.02
240870,RN,20775.02,24442.62,4825.56,68523.00,31843.43,27642.29,14839.28,2508.60,11103.59
240880,RN,41436.85,12296.47,359.84,503.35,742.02,839.72,1.11,1729.49,12182.03
240890,RN,492654.97,78755.00,335981.05,282690.46,196389.96,118975.62,90412.42,286126.57,271130.26
240895,RN,184332.78,121020.86,154028.60,117900.82,252734.98,103871.60,119621.42,64709.56,185165.37
240910,RN,28670.28,118373.31,101003.43,51489.86,187334.30,118802.28,144827.11,147401.04,155411.13
240920,RN,19772.95,20439.11,16922.21,16843.56,10217.77,15720.99,11528.42,6794.31,15480.90
240930,RN,1607.80,540.58,363.49,1.35,2988.41,342.00,2912.28,1060.27,1586.91
240933,RN,2112.01,2714.19,4473.49,2783.28,2717.44,536.09,1679.90,179.25,1538.61
240940,RN,1230060.97,1170523.30,1294181.24,1505713.68,1346946.25,1341241.56,1569888.56,1423145.43,2237782.88
240950,RN,306.50,383.93,2037.45,439.87,1022.32,313.86,2386.08,1310.49,6807.40
240960,RN,11837.30,15710.77,6361.97,6404.09,14855.91,67176.45,22067.36,4611.10,18291.14
240970,RN,28710.01,51545.30,25548.40,21878.33,17053.59,14024.24,9622.17,40033.21,73888.20
240980,RN,26705.53,20434.18,13753.95,2401.88,17523.60,21369.88,8877.33,2065.91,16225.83
240990,RN,67619.63,90337.03,106784.45,111314.16,123816.66,62330.81,138818.19,120694.16,118316.20
241000,RN,2170.56,1420.12,674.34,2072.07,744.50,761.76,1605.22,856.75,31.92
241010,RN,6702.67,2134.66,7038.44,72780.89,75915.34,64295.60,38471.34,27508.99,34791.90
241020,RN,16663.68,151202.43,154989.98,134720.26,195710.83,164648.74,166860.06,191952.28,227186.15
241025,RN,26644.47,11137.31,17711.83,19136.99,15008.41,25538.26,32571.54,9821.28,3826.62
241030,RN,3749.63,11988.24,38509.52,87725.30,65008.41,38073.86,89948.90,88103.64,163425.16
241040,RN,10877.14,16733.41,23130.70,18485.56,11990.17,13656.10,5014.50,6986.30,21836.04
241050,RN,760.11,25996.89,13446.34,10669.98,6902.64,5518.09,1660.24,1060.27,3077.22
241060,RN,4155.06,4953.02,4852.39,2776.28,5164.37,273.60,1652.21,1638.66,4893.45
241070,RN,5497.40,5063.54,41819.10,107816.19,79832.68,47083.36,28281.05,26886.67,30788.66
241080,RN,13869.36,4865.18,8312.26,13289.10,7904.15,7603.88,8489.21,0.01,3804.59
241090,RN,1854.75,728.63,403.25,39386.34,867.95,9077.24,5087.59,13289.24,18740.51
241100,RN,30640.34,29419.39,19454.82,25993.42,30299.68,31185.17,34837.34,33977.20,31617.16
241105,RN,484589.22,325745.36,772240.03,648427.70,664653.74,195255.89,656046.93,629194.47,790151.27
241110,RN,1207.12,465.32,2934.84,762.08,3373.84,1796.66,1562.84,1754.75,2102.76
241120,RN,292060.20,348785.34,515332.74,1009291.69,722720.65,524912.81,883268.24,1157074.85,1124646.00
241140,RN,75549.85,24587.43,38508.93,37984.30,62471.59,99967.91,54181.04,49293.05,32204.79
241142,RN,4120.99,5325.75,11324.93,5926.05,1009.96,9431.21,914.62,1667.85,10690.46
241150,RN,24891.42,25901.82,75466.52,42952.97,61545.75,56195.90,73128.30,108074.10,111945.04
241160,RN,889.44,1667.97,3314.43,1431.86,1337.59,1635.92,115324.10,372.24,981.07
241170,RN,2003.01,12860.22,22884.40,24272.41,16983.81,11720.98,20063.71,16623.81,14991.28
241180,RN,11271.78,18462.59,17850.75,32116.08,38401.68,35883.13,9846.19,6.34,12840.97
241190,RN,30797.25,13392.25,7578.96,135.12,1875.19,0.01,27.03,2773.73,229.97
241200,RN,2308153.57,3793834.90,8852328.35,7358536.67,5458207.88,4645773.77,5322739.18,5052073.81,6552736.49
241210,RN,42528.61,53507.41,40642.05,72766.18,86536.57,90704.77,67660.85,98605.80,121110.15
241220,RN,946264.32,902940.66,1078669.51,1927817.65,2145804.96,1854562.17,1728374.19,2196323.33,2208905.98
241230,RN,59237.72,33053.18,561.35,15773.47,2458.80,16956.96,34166.76,37324.16,26131.87
241240,RN,28679.41,29950.10,43482.40,22453.34,22671.45,20887.13,11340.24,48434.94,75920.36
241250,RN,350737.53,332292.52,338378.77,356591.77,282624.62,293449.27,196268.66,481621.64,474301.13
241255,RN,80293.63,82575.60,175091.41,114787.56,135491.98,145749.20,74949.19,203228.75,363769.10
241260,RN,97233.24,105321.06,86837.09,78068.63,69442.74,57385.94,61209.30,92934.43,103389.84
241270,RN,2963.30,9649.24,4408.94,3975.57,4097.30,17832.76,3310.00,8017.82,806.54
241280,RN,15346.53,29053.82,72841.87,38993.80,56836.18,22274.30,41154.77,42013.86,3872.72
241290,RN,62863.51,154245.36,14075.45,72800.27,12241.30,41346.74,163689.71,148669.92,169966.18
241300,RN,50597.69,32025.73,4901.76,10334.06,65089.71,67387.40,45315.93,74791.01,67097.80
241310,RN,5744.39,5218.23,426.93,24.32,1154.20,1619.15,31.77,427.92,15639.94
241320,RN,157338.81,218900.35,17424.60,438822.89,241974.58,51236.09,9079.62,9042.74,4246.79
241330,RN,40364.13,1562.77,319.18,518.43,3469.73,2645.98,5900.27,4107.48,4746.28
241335,RN,1095.63,729.47,626.12,2015.88,350.76,0.02,2307.07,544.21,86068.99
241340,RN,51778.68,55930.12,55097.45,58123.88,65237.71,61346.05,57421.81,51585.55,14622.44
